citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;taste
0.24;13.1;0.05;52.0;204.0;0.998;3.1;0.49;8.8;5;201
0.24;1.6;0.045;39.0;164.0;0.99402;3.53;0.58;10.8;5;3208
0.64;17.0;0.05;69.0;210.0;1.0004;3.15;0.51;9.3;7;1332
0.37;12.85;0.042;36.0;105.0;0.99581;3.05;0.55;10.7;6;3016
0.45;14.3;0.054;30.0;181.0;0.99869;3.14;0.57;9.1;5;3502
0.42;7.4;0.044;56.0;189.0;0.9958;3.22;0.48;9.3;6;2708
0.36;1.6;0.04;25.0;87.0;0.9924;3.23;0.66;10.3;6;1934
0.44;6.7;0.041;61.0;230.0;0.99505;3.12;0.4;8.9;5;935
0.16;0.9;0.032;25.0;98.0;0.99274;3.16;0.42;9.5;5;2418
0.34;12.4;0.051;6.0;37.0;0.9944;3.13;0.39;11.5;6;566
0.35;6.4;0.048;44.0;172.0;0.9944;3.29;0.55;10.5;7;1854
0.27;2.6;0.035;32.0;76.0;0.9914;3.21;0.76;11.3333333333333;6;4383
0.36;1.8;0.029;93.0;161.0;0.98999;3.65;0.89;12.0;7;2872
0.29;14.8;0.024;22.0;142.0;0.99518;3.12;0.48;12.0;8;3030
0.32;1.5;0.047;11.0;200.0;0.9954;3.19;0.46;9.4;5;1205
0.32;1.7;0.038;27.0;128.0;0.99375;3.2;0.62;10.2;6;2467
0.49;9.4;0.048;50.0;149.0;0.9962;3.17;0.59;10.5;7;1645
0.3;1.2;0.03;18.0;76.0;0.9892;3.16;0.6;12.9;4;3417
0.24;6.1;0.032;19.0;86.0;0.98934;3.04;0.26;13.4;8;3476
0.37;1.2;0.032;63.0;148.0;0.99185;3.32;0.44;11.2;5;4743
0.28;5.9;0.047;29.0;101.0;0.99278;3.15;0.4;11.0;6;2861
0.36;1.4;0.056;21.0;153.0;0.993;3.2;0.53;10.4;6;1792
0.24;1.0;0.048;8.0;119.0;0.9923;3.0;0.31;10.1;4;1430
0.45;8.0;0.053;52.0;196.0;0.9959;3.23;0.48;9.1;6;2826
0.21;10.7;0.098;13.0;91.0;0.99657;3.03;0.47;9.3;5;3797
0.28;1.7;0.041;53.0;161.0;0.99207;3.13;0.45;10.2;6;3368
0.25;1.4;0.033;30.0;114.0;0.98794;3.08;0.43;13.2;6;3367
0.3;14.7;0.045;50.0;136.0;0.99704;3.14;0.37;10.6;6;3533
0.51;4.3;0.028;57.0;124.0;0.99176;2.91;0.54;10.7;7;3100
0.31;1.6;0.062;31.0;173.0;0.9917;3.35;0.44;11.7;6;50
0.47;11.6;0.048;62.0;210.0;0.9968;3.19;0.5;9.5;5;1013
0.32;6.8;0.047;47.0;193.0;0.9938;3.23;0.39;11.4;6;1928
0.32;6.0;0.033;59.0;128.0;0.99192;3.19;0.71;12.1;8;3449
0.27;9.8;0.055;74.0;134.0;0.99534;3.16;0.4;10.2;6;3870
0.06;1.0;0.03;9.0;131.0;0.9904;2.97;0.29;10.8;5;603
0.41;1.4;0.016;6.0;55.0;0.98876;3.16;0.4;13.4;5;3056
0.25;4.2;0.032;15.0;91.0;0.98988;3.26;0.52;13.1;6;4624
0.23;7.0;0.033;29.0;126.0;0.994;3.14;0.42;10.5;5;126
0.56;0.9;0.041;46.0;141.0;0.99119;3.16;0.62;9.7;5;4106
0.28;16.55;0.059;54.0;135.0;0.99665;3.2;0.38;10.5;5;3876
0.28;1.25;0.023;3.0;89.0;0.98993;2.95;0.3;11.4;4;2935
0.34;7.5;0.035;34.0;177.0;0.99692;3.33;0.43;9.1;5;3204
0.4;6.3;0.039;35.0;162.0;0.9936;3.15;0.34;11.9;7;1347
0.44;1.7;0.024;36.0;116.0;0.98935;3.18;0.4;12.5;6;3055
0.37;14.3;0.063;48.0;191.0;0.9978;2.89;0.38;9.0;6;355
0.26;11.1;0.03;43.5;171.0;0.9948;3.03;0.49;12.0;5;4566
0.44;7.1;0.048;49.0;179.0;0.99528;3.15;0.48;9.2;5;3531
0.22;6.2;0.06;41.0;190.0;0.99858;3.18;0.51;9.2;5;2730
0.36;2.0;0.031;27.0;139.0;0.99055;3.28;0.48;12.5;9;827
0.49;3.8;0.042;26.0;105.0;0.993;3.1;0.39;10.5;5;1639
0.25;18.8;0.085;19.0;111.0;1.00044;3.1;0.51;8.7;5;3694
0.37;11.8;0.045;58.0;130.0;0.99519;3.2;0.35;10.8;5;3040
0.33;1.6;0.043;63.0;149.0;0.9925;3.44;0.52;10.8;5;984
0.3;2.3;0.051;20.0;127.0;0.98964;3.13;0.52;12.8;6;3281
0.33;10.1;0.032;8.0;81.0;0.99626;3.19;0.51;9.8;6;4869
0.27;10.7;0.11;20.0;103.0;0.99672;3.08;0.41;9.0;6;4093
0.32;9.6;0.052;24.0;90.0;0.9963;3.35;0.49;9.4;6;2188
0.25;14.3;0.048;79.0;149.0;0.9975;3.12;0.37;9.7;5;4523
0.33;2.5;0.052;40.0;219.5;0.99316;3.15;0.6;10.0;5;2443
0.3;5.3;0.05;40.0;127.0;0.9942;3.4;0.39;9.7;6;362
0.4;10.1;0.168;19.0;184.0;0.99782;3.06;0.62;9.5;5;2349
0.33;4.6;0.05;33.0;131.0;0.9942;3.28;0.4;9.6;6;345
0.35;13.5;0.038;49.0;118.0;0.99546;3.0;0.63;10.7;6;4048
0.33;3.5;0.049;10.0;40.0;0.9944;3.14;0.36;9.8;6;4518
0.43;1.6;0.035;31.0;128.0;0.9916;3.1;0.5;12.3;6;711
0.36;5.0;0.033;28.0;156.0;0.991;3.11;0.4;12.4;7;3205
0.28;12.2;0.049;54.0;133.0;0.9952;3.19;0.37;10.7;6;4069
0.33;12.8;0.041;60.0;168.0;0.99659;3.1;0.56;9.8;5;4699
0.28;17.55;0.05;33.0;154.0;0.99971;2.94;0.43;9.0;7;4054
0.28;5.0;0.035;42.0;126.0;0.99048;3.12;0.38;12.6;7;3325
0.41;1.45;0.033;11.0;63.0;0.9908;2.99;0.56;12.0;5;10
0.28;14.4;0.055;55.0;205.0;0.9986;3.12;0.38;9.0;7;1683
0.27;1.2;0.034;19.0;68.0;0.9902;3.14;0.37;11.7;4;2116
0.3;1.3;0.03;25.0;98.0;0.98968;3.37;0.43;12.4;7;4642
0.3;5.6;0.044;43.0;160.0;0.9949;3.6;0.41;10.6;6;1834
0.3;2.0;0.033;28.0;92.0;0.99225;3.39;0.69;10.9;7;793
0.28;1.1;0.034;47.0;90.0;0.98862;3.22;0.38;12.6;6;3363
0.23;1.1;0.044;38.0;180.0;0.98924;3.28;0.34;11.9;6;4844
0.31;5.3;0.038;8.0;79.0;0.9923;3.3;0.39;10.5;6;2802
0.25;5.6;0.032;23.0;120.0;0.99334;2.93;0.66;10.3;7;2674
0.32;1.7;0.04;51.0;148.0;0.9916;3.21;0.44;11.5;7;94
0.21;1.6;0.032;23.0;85.0;0.99027;3.42;0.42;12.5;5;4064
0.56;2.7;0.046;46.0;184.0;0.9924;3.31;0.57;10.9;6;129
0.23;2.9;0.039;10.0;108.0;0.99243;3.28;0.5;10.0;5;3756
0.3;4.7;0.041;40.0;148.0;0.9932;3.16;0.35;10.2;6;2891
0.73;7.2;0.099;47.0;202.0;0.99582;3.21;0.43;9.2;5;2371
0.53;15.1;0.052;22.0;136.0;0.9986;2.94;0.35;9.4;5;2094
0.22;7.9;0.053;45.0;149.0;0.99545;3.23;0.52;9.3;5;4041
0.28;3.7;0.059;29.0;151.0;0.99177;3.23;0.41;12.1;7;3332
0.69;1.2;0.176;36.0;106.0;0.99288;2.96;0.43;9.2;6;4346
0.42;7.3;0.054;58.0;200.0;0.99556;3.12;0.49;9.4;6;3228
0.35;5.1;0.026;17.0;113.0;0.99052;3.18;0.67;12.4;6;4819
0.17;12.9;0.033;59.0;186.0;0.99754;3.08;0.49;9.4;5;3767
0.34;0.8;0.037;42.0;119.0;0.9888;3.03;0.37;12.5;6;2995
0.21;15.7;0.056;49.0;159.0;0.99827;3.11;0.48;9.0;5;2263
0.27;14.1;0.033;45.0;166.0;0.9988;2.72;0.43;9.7;6;1900
0.26;14.95;0.067;47.0;178.0;0.99838;3.04;0.49;9.2;4;2275
0.24;15.6;0.072;44.0;229.0;0.99785;3.03;0.59;10.5;6;814
0.57;6.6;0.056;60.0;150.0;0.99548;2.96;0.43;9.4;6;3230
0.23;6.2;0.042;15.0;93.0;0.9948;2.89;0.34;10.1;6;1932
0.39;1.0;0.028;40.0;101.0;0.99156;3.57;0.59;10.6;6;2853
0.3;13.7;0.056;33.0;168.0;0.99825;2.9;0.44;8.7;7;4161
0.32;2.2;0.028;36.0;92.0;0.99076;3.27;0.59;11.9;7;2912
0.44;8.3;0.255;28.0;142.0;0.9958;3.12;0.43;10.2;6;1865
0.49;7.7;0.05;52.0;220.0;0.9964;3.12;0.45;8.8;5;1658
0.37;1.6;0.055;47.0;154.0;0.9934;3.08;0.45;9.1;5;516
0.28;4.2;0.044;52.0;158.0;0.992;3.35;0.44;10.7;7;3593
0.34;1.6;0.056;13.0;176.0;0.9946;3.14;0.47;9.7;5;1857
0.3;5.2;0.048;38.0;113.0;0.99352;3.33;0.44;10.1;7;2645
0.42;11.2;0.047;52.0;171.0;0.99758;3.54;0.74;10.4;5;2243
0.29;10.5;0.04;21.0;145.0;0.9966;3.04;0.35;9.4;5;1277
0.22;4.8;0.041;110.0;198.0;0.99437;3.29;0.67;10.6;5;2336
0.26;1.9;0.043;15.0;134.0;0.9936;3.08;0.38;9.5;5;950
0.27;6.4;0.033;20.0;102.0;0.98944;3.22;0.27;13.4;8;3482
0.3;14.7;0.044;15.0;144.0;0.99666;3.12;0.53;10.3;6;3044
0.38;2.3;0.033;28.0;111.0;0.98962;3.16;0.49;12.4;6;3068
0.32;12.4;0.051;34.0;106.0;0.998;3.54;0.45;9.2;6;1120
0.26;2.2;0.035;10.0;72.0;0.989465;3.11;0.48;12.15;6;4561
0.34;1.4;0.023;56.0;115.0;0.98958;3.18;0.7;11.7;6;2597
0.33;2.0;0.059;19.0;175.0;0.9944;3.22;0.56;9.9;5;2204
0.28;1.6;0.05;33.0;137.0;0.9929;3.31;0.56;10.5;6;419
0.62;10.6;0.036;56.0;153.0;0.9978;3.13;0.44;8.9;6;922
0.73;1.0;0.138;58.0;150.0;0.9936;3.08;0.3;9.2;5;1254
0.28;1.5;0.037;29.0;115.0;0.9927;3.11;0.55;10.5;6;477
0.28;1.1;0.018;18.0;72.0;0.9926;2.97;0.35;10.4;5;2035
0.24;1.8;0.047;29.0;91.0;0.99251;3.3;0.43;9.9;6;4251
0.3;4.2;0.04;41.0;213.0;0.9927;3.28;0.49;11.8;6;1692
0.34;8.1;0.038;44.0;129.0;0.99248;3.26;0.29;12.1;6;4221
0.24;12.1;0.056;68.0;210.0;0.99718;3.05;0.5;9.5;5;4215
0.0;5.6;0.033;8.0;31.0;0.9936;3.32;0.51;10.5;4;3571
0.49;13.0;0.033;37.0;158.0;0.9955;3.14;0.35;11.3;6;1471
0.32;15.3;0.031;64.0;185.0;0.99835;3.31;0.61;9.4;5;2601
0.16;4.4;0.033;8.0;109.0;0.99058;3.35;0.47;12.4;4;4039
0.38;7.8;0.046;35.0;192.0;0.9955;3.1;0.37;9.0;5;1202
0.28;9.4;0.056;29.0;183.0;0.99594;3.17;0.43;9.4;5;2438
0.26;1.7;0.033;36.0;136.0;0.99316;3.44;0.51;10.4;7;2626
0.38;1.2;0.036;10.0;124.0;0.9924;3.14;0.44;9.9;6;1669
0.28;7.7;0.053;37.0;132.0;0.99489;3.06;0.5;9.4;6;4722
0.43;2.5;0.036;32.0;116.0;0.9944;3.23;0.47;10.7;6;1970
0.46;2.2;0.033;19.0;111.0;0.99045;3.1;0.62;11.9;6;3110
0.48;18.0;0.054;56.0;183.0;1.00038;2.98;0.61;8.5;6;4018
0.35;15.3;0.056;31.0;117.0;0.9998;3.27;0.5;9.6;5;2151
0.27;12.0;0.03;39.0;98.0;0.99402;3.15;0.34;10.8;5;3687
0.29;1.6;0.021;24.0;85.0;0.98965;3.41;0.61;12.4;9;820
0.38;11.8;0.055;51.0;170.0;1.0004;3.34;0.82;8.9;6;1997
0.38;5.7;0.021;23.0;125.0;0.99338;3.13;0.62;11.1;6;4033
0.31;5.9;0.036;7.0;73.0;0.99152;3.2;0.43;11.9;6;3054
0.31;1.1;0.045;20.0;73.0;0.9925;3.32;0.4;10.8;7;1248
0.41;4.9;0.058;31.0;153.0;0.9966;3.27;0.51;9.7;6;2192
0.44;7.4;0.045;47.0;182.0;0.9957;3.24;0.46;9.1;5;2712
0.27;15.2;0.049;75.0;217.0;0.9972;3.19;0.39;9.9;5;992
0.42;2.6;0.044;29.0;110.0;0.9912;3.31;0.51;12.7;6;2190
0.35;6.1;0.025;10.0;40.0;0.99244;2.79;0.52;10.9;5;3762
0.28;11.8;0.042;54.0;137.0;0.99492;3.18;0.37;10.8;6;3597
0.31;1.1;0.044;25.0;96.0;0.9932;3.54;0.51;10.3;6;1318
0.3;7.8;0.049;57.0;202.0;0.9958;3.24;0.39;9.5;5;1863
0.27;1.4;0.032;39.0;149.0;0.99254;3.4;0.52;10.5;5;2343
0.26;2.3;0.043;61.0;181.0;0.99394;3.45;0.63;10.6;6;2449
0.36;5.9;0.058;31.0;132.0;0.995;3.25;0.52;10.9;6;2136
0.38;14.8;0.054;32.0;126.0;1.0002;3.22;0.5;9.7;5;1065
0.51;7.8;0.055;53.0;177.0;0.99502;3.12;0.45;9.6;5;4858
0.52;10.1;0.05;29.0;140.0;0.99628;3.07;0.4;9.4;5;2621
0.34;1.3;0.042;20.0;69.0;0.9912;3.31;0.65;12.0;7;77
0.28;0.8;0.032;25.0;78.0;0.99104;2.99;0.38;11.1;5;2898
0.4;6.2;0.04;46.0;169.0;0.9953;3.15;0.46;9.3;6;1314
0.17;1.6;0.046;28.0;117.0;0.99288;3.08;0.43;10.0;5;4287
0.21;4.0;0.03;24.0;125.0;0.9915;3.06;0.34;10.7;6;872
0.32;9.0;0.023;20.0;109.0;0.99262;3.34;0.35;12.6;6;3850
0.32;1.1;0.053;26.0;173.0;0.99414;3.38;0.54;8.8;5;4692
0.26;2.2;0.021;31.0;119.0;0.98919;3.55;0.49;13.0;8;2965
0.3;8.3;0.026;37.0;113.0;0.99139;2.99;0.38;12.3;8;3391
0.26;2.3;0.03;11.0;103.0;0.99106;3.06;0.42;11.1;6;2560
0.26;1.1;0.035;40.0;102.0;0.99154;3.47;0.56;10.6;6;4835
0.26;2.1;0.062;26.0;87.0;0.98974;3.1;0.47;12.8;6;2635
0.35;7.2;0.046;45.0;178.0;0.9955;3.14;0.53;9.7;5;3530
0.22;1.6;0.027;18.0;89.0;0.9893;3.51;0.38;12.5;7;375
0.36;5.7;0.038;26.0;98.0;0.9914;2.93;0.59;12.5;7;1908
0.27;1.5;0.04;35.0;105.0;0.98914;3.13;0.3;12.4;6;4534
0.28;9.0;0.046;22.0;121.0;0.99468;3.1;0.55;10.8;5;4294
0.26;1.1;0.052;22.0;176.0;0.99304;3.09;0.54;9.3;5;4027
0.01;2.8;0.048;39.0;137.0;0.9942;3.24;0.35;9.5;5;1604
0.13;1.4;0.04;11.0;64.0;0.9922;3.29;0.52;10.5;5;1118
0.58;8.2;0.032;29.0;169.0;0.99275;3.28;0.44;12.2;6;3677
0.24;1.8;0.037;39.0;150.0;0.9913;3.05;0.44;11.8;7;3490
0.25;5.0;0.055;28.0;138.0;0.99171;3.27;0.5;12.4;8;4766
0.22;1.6;0.044;17.0;101.0;0.99471;3.37;0.53;10.0;5;2958
0.33;14.6;0.043;47.0;168.0;0.9994;3.34;0.67;8.8;6;1994
0.23;1.4;0.047;20.0;77.0;0.99001;3.32;0.62;11.4;5;4853
0.2;15.4;0.043;57.0;201.0;0.99848;3.08;0.54;9.4;5;4271
0.3;2.0;0.039;43.0;188.0;0.9911;3.3;0.41;12.0;6;2376
0.27;12.15;0.033;37.0;116.0;0.9959;2.99;0.39;10.8;6;1342
0.24;1.1;0.041;15.0;65.0;0.9927;3.61;0.61;10.3;7;320
0.49;6.0;0.029;31.0;128.0;0.9928;3.41;0.36;11.3;8;1619
0.23;10.4;0.049;45.0;190.0;0.99754;3.12;0.51;8.8;5;3713
0.44;11.5;0.04;58.0;223.0;0.9969;3.22;0.56;9.5;5;2060
0.36;2.2;0.027;36.0;134.0;0.9898;3.28;0.36;12.5;7;2219
0.31;5.3;0.137;35.0;163.0;0.9951;3.2;0.38;9.3;5;1673
0.35;5.4;0.048;36.0;108.0;0.9939;3.32;0.42;10.2;6;260
0.34;8.3;0.052;44.0;168.0;0.99627;3.11;0.52;9.2;5;4331
0.35;0.6;0.042;11.0;71.0;0.9926;3.08;0.38;10.6;5;2039
0.29;13.2;0.046;26.0;113.0;0.9983;3.25;0.37;9.7;6;901
0.28;14.7;0.051;29.0;149.0;0.99792;2.96;0.39;9.0;7;3744
0.4;1.7;0.179;5.0;60.0;0.9925;3.09;0.54;10.1;5;2026
0.26;1.3;0.041;20.0;71.0;0.9926;3.04;0.74;9.9;6;1917
0.23;6.3;0.051;35.0;240.0;0.9963;3.36;0.54;10.0;6;1828
0.49;3.1;0.045;21.0;116.0;0.9931;3.16;0.35;10.3;5;1573
0.29;2.0;0.036;16.0;87.0;0.99081;3.33;0.61;11.8;6;4308
0.22;1.8;0.046;31.0;140.0;0.9929;3.39;0.54;10.4;6;224
0.31;1.3;0.02;29.0;89.0;0.99035;3.26;0.44;12.4;8;723
0.22;12.3;0.051;35.0;146.0;0.99676;3.1;0.67;9.4;5;4399
0.49;7.3;0.052;30.0;146.0;0.998;3.17;0.61;10.2;5;1141
0.35;1.4;0.05;8.0;163.0;0.99244;3.24;0.42;10.7;5;2762
0.37;15.4;0.035;62.0;153.0;0.99845;3.02;0.4;9.3;5;846
0.42;7.1;0.045;62.0;209.0;0.99544;3.2;0.53;9.5;6;2551
0.31;9.1;0.036;45.0;140.0;0.99216;2.98;0.31;12.0;7;2928
0.4;1.7;0.035;16.0;85.0;0.9911;3.19;0.42;11.8;6;117
0.25;7.8;0.058;44.0;166.0;0.9961;3.24;0.41;9.0;5;645
0.32;8.5;0.058;47.0;186.0;0.9956;3.19;0.4;9.9;6;3
0.21;2.2;0.044;15.0;68.0;0.9932;3.17;0.39;9.4;6;467
0.4;6.9;0.05;30.0;97.0;0.9951;3.26;0.44;10.1;6;5
0.4;1.1;0.04;20.0;107.0;0.9923;2.94;0.32;10.2;7;919
0.34;1.2;0.042;18.0;167.0;0.99366;3.24;0.39;10.6;5;2595
0.26;4.1;0.073;36.0;202.0;0.9956;3.3;0.67;9.5;5;1063
0.28;13.3;0.05;47.0;132.0;0.99655;3.34;0.42;10.1;6;2590
0.37;2.4;0.026;23.0;100.0;0.9903;3.15;0.38;11.4;7;242
0.34;1.3;0.055;50.0;153.0;0.9945;3.29;0.8;9.6;6;1160
0.32;1.4;0.021;22.0;121.0;0.9889;3.15;0.53;12.7;7;2870
0.46;1.8;0.16;34.0;74.0;0.9884;3.19;0.33;13.4;6;3735
0.27;4.9;0.037;13.0;101.0;0.9916;3.17;0.41;11.8;6;2397
0.29;1.8;0.036;38.0;102.0;0.98819;3.08;0.42;13.7;7;3517
0.28;4.7;0.059;28.0;81.0;0.99036;3.24;0.56;12.7;8;3421
0.65;1.2;0.079;17.0;137.0;0.99307;3.2;0.42;9.4;5;2563
0.49;2.2;0.032;31.0;113.0;0.9903;3.37;0.42;12.9;9;1605
0.38;10.5;0.031;53.0;140.0;0.99321;3.34;0.46;11.7;6;4732
0.21;7.2;0.045;54.0;190.0;0.99595;3.22;0.48;9.4;5;2324
0.34;13.7;0.044;66.0;184.0;0.99976;3.22;0.75;8.9;5;2709
0.16;7.9;0.044;48.0;197.0;0.99512;3.21;0.36;9.4;5;4405
0.54;1.3;0.04;16.0;160.0;0.9938;2.94;0.43;10.5;5;1312
0.29;4.75;0.034;29.0;134.0;0.99056;3.29;0.46;13.0;7;3448
0.39;2.0;0.057;21.0;138.0;0.99176;3.05;0.52;10.9;5;3812
0.35;1.4;0.036;31.0;113.0;0.9912;3.16;0.48;10.8;7;4564
0.29;1.7;0.035;39.0;144.0;0.9927;3.49;0.5;10.5;6;2362
0.35;7.8;0.048;76.0;197.0;0.9959;3.24;0.43;9.5;6;1975
0.23;10.8;0.03;28.0;95.0;0.99164;2.93;0.41;13.6;6;3514
0.28;5.7;0.044;31.0;124.0;0.9948;3.16;0.51;10.2;6;1761
0.28;4.8;0.034;25.0;100.0;0.99026;3.08;0.47;12.4;7;2739
0.27;4.4;0.055;17.0;135.0;0.9925;3.23;0.44;12.2;6;4568
0.23;10.3;0.032;12.0;97.0;0.99571;3.13;0.4;10.7;6;2472
0.57;1.0;0.062;21.0;122.0;0.99238;3.0;0.4;9.5;5;4007
0.49;9.0;0.033;39.0;180.0;0.9936;3.13;0.38;12.3;8;1493
0.27;1.3;0.048;26.0;105.0;0.994;3.52;0.66;10.6;6;2158
0.34;1.3;0.055;50.0;153.0;0.9945;3.29;0.8;9.6;6;1169
0.59;13.6;0.051;60.0;134.0;0.99886;2.96;0.39;8.7;5;4430
0.39;7.8;0.039;49.0;208.0;0.9976;3.31;0.51;9.5;6;232
0.24;6.4;0.04;27.0;124.0;0.9903;3.22;0.49;12.6;7;66
0.24;1.9;0.034;10.0;53.0;0.98815;3.32;0.5;13.5;7;1603
0.14;4.4;0.184;35.0;168.0;0.99396;2.93;0.45;9.4;6;3283
0.28;1.1;0.034;55.0;108.0;0.98939;3.0;0.52;11.9;7;3596
0.36;1.1;0.026;63.0;143.0;0.9912;3.27;0.48;11.0;6;125
0.33;5.0;0.045;30.0;131.0;0.9942;3.32;0.44;10.9;6;1296
0.37;7.0;0.057;35.0;208.0;0.9973;3.57;0.55;10.2;5;1976
0.28;2.8;0.043;17.0;67.0;0.98924;3.21;0.47;13.2;6;4431
0.22;12.3;0.051;35.0;146.0;0.99676;3.1;0.67;9.4;5;4395
0.36;2.4;0.049;38.0;123.0;0.996;3.6;0.46;10.3;5;2075
0.32;4.5;0.024;28.0;94.0;0.98906;3.25;0.52;13.7;7;3086
0.54;7.9;0.036;23.0;169.0;0.99267;3.26;0.47;12.2;6;4262
0.24;9.8;0.058;64.0;188.0;0.9952;3.13;0.51;10.6;6;3345
0.2;6.6;0.041;9.0;126.0;0.99494;2.94;0.51;8.8;5;4378
0.53;10.1;0.053;37.0;151.0;0.9963;3.07;0.4;9.4;5;2797
0.34;1.4;0.031;27.0;107.0;0.99;3.06;0.39;11.9;6;918
0.49;7.5;0.054;42.0;151.0;0.9948;3.27;0.52;10.1;6;1646
0.4;2.3;0.037;18.0;102.0;0.9923;3.49;0.42;11.4;7;364
0.31;2.9;0.046;40.0;121.0;0.9913;3.07;0.65;10.9;7;3287
0.22;12.15;0.048;42.0;163.0;0.9957;3.2;0.46;10.1;5;2125
0.32;3.0;0.095;13.0;75.0;0.98954;3.1;0.63;12.8;6;4123
0.39;3.3;0.114;24.0;140.0;0.9934;3.09;0.45;9.2;6;525
0.35;1.3;0.039;29.0;191.0;0.9908;3.13;0.52;11.0;6;55
0.14;5.0;0.046;48.0;198.0;0.9937;3.3;0.71;10.3;5;638
0.0;1.6;0.063;36.0;87.0;0.9914;3.27;0.67;10.8;6;302
0.37;1.8;0.034;36.0;95.0;0.98952;2.93;0.59;12.0;6;2766
0.42;14.6;0.044;45.0;163.0;1.0003;3.21;0.69;8.6;7;1276
0.29;4.6;0.029;27.0;155.0;0.9931;3.07;0.26;10.6;6;2055
0.23;2.0;0.046;30.0;133.0;0.9908;3.12;0.54;11.4;7;3644
0.28;10.0;0.055;56.0;131.0;0.994;3.22;0.35;10.9;6;4143
0.33;2.1;0.027;35.0;138.0;0.98945;3.37;0.42;12.7;6;2878
0.31;2.3;0.044;37.0;113.0;0.99013;3.29;0.46;12.9;6;4202
0.24;4.9;0.158;47.0;144.0;0.99471;3.17;0.49;9.4;5;2286
0.31;4.1;0.061;20.0;134.0;0.99475;3.18;0.45;9.0;6;2261
0.31;7.2;0.04;47.0;168.0;0.9946;3.29;0.57;10.6;7;2296
0.25;1.4;0.049;43.0;141.0;0.9934;3.42;0.54;10.2;7;1753
0.31;1.4;0.047;41.0;142.0;0.9934;3.43;0.53;10.1;6;1968
0.27;2.3;0.044;20.0;117.0;0.9895;3.31;0.41;12.7;7;4267
0.39;1.9;0.036;41.0;98.0;0.99;3.19;0.43;11.9;7;3117
0.34;1.5;0.093;43.0;136.0;0.9938;3.25;0.49;9.6;6;2393
0.32;1.7;0.033;22.0;96.0;0.9898;3.03;0.38;11.2;6;523
0.1;3.5;0.044;17.0;63.0;0.9937;3.01;0.39;9.2;5;3900
0.27;1.7;0.03;31.0;103.0;0.98892;3.35;0.37;12.9;6;3122
0.52;6.3;0.047;63.0;186.0;0.99481;3.18;0.44;9.6;5;4156
0.3;3.2;0.03;49.0;164.0;0.9927;3.53;0.79;11.7;7;1969
0.36;1.7;0.038;22.0;101.0;0.9912;3.29;0.57;11.6;6;671
0.3;1.2;0.048;25.0;119.0;0.99045;3.32;0.62;11.3;6;4188
0.37;1.7;0.036;38.0;195.0;0.9908;3.35;0.72;12.5;6;666
0.26;5.1;0.051;16.0;119.0;0.99416;3.15;0.41;9.2;5;4255
0.41;13.6;0.05;41.0;178.0;0.9988;3.37;0.43;9.7;5;1887
0.32;10.5;0.03;34.0;105.0;0.99407;3.11;0.42;11.8;6;3266
0.36;2.8;0.034;22.0;112.0;0.99;3.19;0.38;12.6;8;280
0.27;1.8;0.043;24.0;69.0;0.9933;3.38;0.31;9.4;6;1719
0.28;8.3;0.026;27.0;107.0;0.99308;3.36;0.37;11.0;6;2947
0.28;8.5;0.047;52.0;242.0;0.9952;3.22;0.53;10.5;6;899
0.26;1.5;0.032;35.0;100.0;0.99076;3.43;0.77;12.0;6;4753
0.38;8.1;0.049;44.0;176.0;0.9958;3.3;0.54;9.8;6;760
0.35;1.9;0.037;16.0;120.0;0.9933;3.16;0.69;10.6;5;1906
0.27;15.5;0.05;25.0;135.0;0.9984;2.9;0.43;8.7;7;4042
0.49;8.1;0.052;48.0;197.0;0.99558;3.19;0.48;9.5;5;3823
0.32;1.5;0.041;8.0;72.0;0.98949;3.22;0.39;12.7;6;4138
0.26;6.8;0.034;36.0;120.0;0.99188;3.38;0.4;11.5;6;3818
0.29;11.7;0.048;49.0;147.0;0.99482;3.22;0.38;10.8;5;2593
0.35;1.6;0.063;13.0;119.0;0.99184;3.22;0.5;10.7;5;4164
0.25;10.8;0.042;33.0;124.0;0.99646;3.22;0.41;9.2;6;3031
0.28;7.25;0.028;14.0;78.0;0.99238;2.94;0.37;11.5;7;3579
0.3;1.1;0.031;13.0;73.0;0.99095;3.17;0.58;11.0;6;2832
0.36;2.0;0.045;24.0;131.0;0.99284;3.3;0.59;10.5;6;3472
0.67;10.5;0.045;49.0;155.0;0.9975;3.16;0.44;8.7;5;137
0.43;10.1;0.053;29.0;146.0;0.9982;3.4;0.46;9.5;6;2180
0.05;2.6;0.054;36.0;146.0;0.9948;3.43;0.5;9.2;6;2128
0.22;7.1;0.05;44.0;154.0;0.9931;3.3;0.4;10.5;5;3177
0.38;2.6;0.033;10.0;69.0;0.9909;3.12;0.59;10.8;6;4716
0.27;2.3;0.042;19.0;120.0;0.98952;3.32;0.41;12.7;7;4261
0.32;8.8;0.058;24.0;110.0;0.9972;3.4;0.4;8.8;6;1331
0.3;8.1;0.026;14.0;71.0;0.993;2.94;0.36;11.8;5;2017
0.37;7.1;0.047;54.0;201.0;0.99523;3.19;0.48;9.5;6;2482
0.32;2.4;0.048;35.0;103.0;0.9911;3.28;0.46;12.0;8;1358
0.43;2.1;0.052;20.0;104.0;0.994;2.85;0.46;9.5;5;1329
