fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;alcohol;quality;taste
8.3;0.14;0.34;1.1;0.042;7.0;47.0;10.2;6;31
6.9;0.32;0.15;8.1;0.046;51.0;180.0;8.9;5;2027
7.0;0.32;0.35;1.5;0.039;24.0;125.0;12.2;6;2209
6.3;0.34;0.31;6.0;0.02;18.0;68.0;13.4;7;4129
7.8;0.3;0.29;16.85;0.054;23.0;135.0;9.0;6;1161
6.9;0.24;0.4;15.4;0.052;81.0;198.0;9.4;5;4179
6.3;0.29;0.14;7.05;0.045;50.0;177.0;9.0;5;2431
7.5;0.32;0.49;1.7;0.031;44.0;109.0;12.5;6;1610
7.3;0.22;0.4;14.75;0.042;44.5;129.5;9.1;7;1197
6.1;0.38;0.47;1.4;0.051;59.0;210.0;9.6;5;4652
7.4;0.24;0.22;10.7;0.042;26.0;81.0;9.7;6;583
8.4;0.35;0.56;13.8;0.048;55.0;190.0;9.4;6;1269
6.1;0.36;0.41;19.35;0.07;67.0;207.0;9.1;5;2419
6.9;0.24;0.4;15.4;0.052;81.0;198.0;9.4;5;4185
7.1;0.25;0.39;2.1;0.036;30.0;124.0;12.2;8;907
7.1;0.38;0.29;13.6;0.041;30.0;137.0;12.1;6;4401
7.2;0.26;0.74;13.6;0.05;56.0;162.0;8.8;5;1440
6.3;0.3;0.19;7.7;0.049;47.0;184.0;9.5;5;4451
6.4;0.14;0.31;1.2;0.034;53.0;138.0;11.5;7;2828
6.7;0.39;0.24;2.7;0.017;22.0;80.0;11.5;5;3763
6.7;0.25;0.34;12.85;0.048;30.0;161.0;9.5;6;1135
9.1;0.27;0.32;1.1;0.031;15.0;151.0;10.6;5;1146
6.8;0.27;0.3;13.0;0.047;69.0;160.0;9.6;6;4771
6.2;0.35;0.29;3.9;0.041;22.0;79.0;12.0666666666667;6;4854
6.2;0.27;0.47;1.2;0.146;28.0;105.0;10.1;5;3537
6.0;0.395;0.0;1.4;0.042;7.0;55.0;11.2;4;780
5.8;0.26;0.18;1.2;0.031;40.0;114.0;11.0;7;894
8.5;0.16;0.33;1.0;0.076;17.0;57.0;10.6;6;1140
5.0;0.44;0.04;18.6;0.039;38.0;128.0;10.2;6;763
7.4;0.31;0.74;10.7;0.039;51.0;147.0;8.7;5;1282
10.0;0.2;0.39;1.4;0.05;19.0;152.0;10.4;6;358
6.8;0.27;0.26;16.1;0.049;55.0;196.0;9.3;5;200
6.5;0.34;0.36;11.0;0.052;53.0;247.0;9.3;6;1838
7.9;0.51;0.34;2.6;0.049;13.0;135.0;10.0;5;2732
8.8;0.35;0.49;1.0;0.036;14.0;56.0;10.5;4;1559
6.8;0.44;0.2;16.0;0.065;61.0;186.0;8.6;5;2632
7.9;0.34;0.44;6.5;0.027;47.0;126.0;12.5;6;3201
8.1;0.2;0.3;1.3;0.036;7.0;49.0;10.3;5;3800
7.0;0.3;0.49;4.7;0.036;17.0;105.0;12.4;7;279
6.4;0.19;0.42;2.9;0.032;32.0;83.0;11.7;6;399
6.0;0.26;0.24;1.3;0.053;66.0;150.0;10.4;6;4809
7.5;0.38;0.5;12.8;0.042;57.0;184.0;9.0;6;1979
5.7;0.22;0.33;1.9;0.036;37.0;110.0;12.4;6;4475
7.5;0.24;0.29;1.1;0.046;34.0;84.0;11.45;6;4496
6.4;0.18;0.32;9.6;0.052;24.0;90.0;9.4;6;2188
8.0;0.25;0.27;9.7;0.036;15.0;85.0;11.2;6;3565
7.4;0.16;0.3;1.4;0.064;34.0;166.0;11.4333333333333;6;4353
7.8;0.19;0.26;8.9;0.039;42.0;182.0;9.9;6;492
6.3;0.41;0.3;3.2;0.03;49.0;164.0;11.7;7;1969
6.2;0.2;0.25;15.0;0.055;8.0;120.0;9.6;6;4152
6.4;0.32;0.31;1.9;0.037;34.0;126.0;11.8;6;3385
7.7;0.34;0.27;8.8;0.063;39.0;184.0;9.2;6;562
6.8;0.39;0.34;7.4;0.02;38.0;133.0;12.0;7;3162
7.4;0.36;0.23;1.9;0.017;31.0;69.0;12.5;6;3604
6.9;0.22;0.32;9.3;0.04;22.0;110.0;10.7;7;4559
6.8;0.32;0.43;1.6;0.05;4.0;65.0;10.7;5;4729
5.2;0.5;0.18;2.0;0.036;23.0;129.0;13.4;7;4617
7.2;0.685;0.21;9.5;0.07;33.0;172.0;9.1;6;221
7.4;0.49;0.24;15.1;0.03;34.0;153.0;12.0;7;1831
5.9;0.25;0.24;7.4;0.044;21.0;113.0;10.5;6;4305
6.6;0.27;0.33;1.4;0.042;24.0;183.0;10.7;5;3753
7.7;0.3;0.32;1.6;0.037;23.0;124.0;11.0;6;917
6.4;0.16;0.44;1.2;0.051;39.0;122.0;11.3;7;3682
8.7;0.31;0.73;14.35;0.044;27.0;191.0;8.7;5;2637
5.9;0.12;0.27;4.8;0.03;40.0;110.0;12.1;6;3854
6.8;0.29;0.16;1.4;0.038;122.5;234.5;10.0;4;659
7.0;0.21;0.28;7.5;0.07;45.0;185.0;9.4;5;1061
6.7;0.31;0.08;1.3;0.038;58.0;147.0;10.0;5;2001
6.4;0.29;0.18;15.0;0.04;21.0;116.0;9.2;5;4236
7.0;0.22;0.28;10.6;0.039;32.0;117.0;11.5;7;3369
5.7;0.18;0.36;1.2;0.046;9.0;71.0;10.9;7;2646
6.8;0.25;0.27;10.7;0.076;47.0;154.0;9.0;5;2123
6.1;0.25;0.18;10.5;0.049;41.0;124.0;10.5;5;4533
6.8;0.43;0.26;5.2;0.043;40.0;176.0;12.3;6;4402
6.4;0.2;0.32;3.1;0.041;18.0;126.0;12.0;6;2118
7.0;0.35;0.3;6.5;0.028;27.0;87.0;11.4;7;1671
6.3;0.3;0.34;1.6;0.049;14.0;132.0;9.5;6;1
6.2;0.26;0.19;3.4;0.049;47.0;172.0;10.4;6;2254
7.2;0.2;0.36;2.5;0.028;22.0;157.0;10.6;6;2606
5.2;0.34;0.37;6.2;0.031;42.0;133.0;12.5;6;3166
6.9;0.19;0.28;5.0;0.058;14.0;146.0;9.1;6;123
5.6;0.34;0.1;1.3;0.031;20.0;68.0;11.2;7;346
7.2;0.24;0.3;1.2;0.037;11.0;95.0;12.5;6;3622
6.1;0.41;0.0;1.6;0.063;36.0;87.0;10.8;6;302
6.9;0.32;0.13;7.8;0.042;11.0;117.0;9.2;5;2172
7.2;0.34;0.2;5.8;0.062;52.0;203.0;9.8;6;4359
7.3;0.32;0.35;1.4;0.05;8.0;163.0;10.7;5;2769
6.0;0.13;0.28;5.7;0.038;56.0;189.5;10.6;7;1361
6.8;0.21;0.37;7.0;0.038;27.0;107.0;11.5;6;3231
6.6;0.29;0.29;1.8;0.036;38.0;102.0;13.7;7;3517
6.2;0.1;0.41;1.0;0.04;17.0;76.0;11.4;7;3184
6.5;0.17;0.31;1.5;0.041;34.0;121.0;10.5;6;2727
6.1;0.21;0.19;1.4;0.046;51.0;131.0;10.5;5;4438
6.6;0.33;0.4;2.65;0.041;35.0;86.0;13.3;7;3225
7.5;0.4;1.0;19.5;0.041;33.0;148.0;12.0;6;1722
7.1;0.36;0.2;1.6;0.271;24.0;140.0;9.8;5;4473
7.6;0.3;0.37;1.6;0.087;27.0;177.0;9.8;5;3686
7.0;0.47;0.07;1.1;0.035;17.0;151.0;10.5;5;62
7.0;0.24;0.25;1.7;0.042;48.0;189.0;11.4;6;1849
6.4;0.23;0.33;1.15;0.044;15.5;217.5;11.0;6;1220
9.0;0.2;0.33;3.5;0.049;10.0;40.0;9.8;6;4518
7.2;0.2;0.38;1.0;0.037;21.0;74.0;11.0;5;1168
6.7;0.46;0.27;5.2;0.039;35.0;96.0;12.4;7;3309
6.8;0.705;0.25;3.2;0.048;10.0;57.0;9.5;4;948
7.0;0.21;0.34;8.5;0.033;31.0;253.0;10.5;6;746
6.6;0.285;0.49;11.4;0.035;57.0;137.0;8.9;6;4670
7.3;0.28;0.36;12.7;0.04;38.0;140.0;9.6;6;415
6.7;0.25;0.26;13.5;0.06;50.0;156.0;9.9;6;2271
7.3;0.22;0.37;14.3;0.063;48.0;191.0;9.0;6;356
6.6;0.24;0.28;1.8;0.028;39.0;132.0;11.4;5;2567
6.2;0.3;0.31;1.6;0.035;40.0;106.0;12.9;7;3463
6.6;0.36;0.52;10.1;0.05;29.0;140.0;9.4;5;2621
5.8;0.29;0.05;0.8;0.038;11.0;30.0;9.2;5;913
7.9;0.27;0.27;1.7;0.034;25.0;122.0;11.9;6;2488
9.2;0.25;0.34;1.2;0.026;31.0;93.0;11.3;7;555
6.5;0.32;0.12;11.5;0.033;35.0;165.0;9.0;5;1824
9.2;0.28;0.46;3.2;0.058;39.0;133.0;9.5;5;1138
6.7;0.35;0.32;9.0;0.032;29.0;113.0;12.9;7;4697
7.3;0.22;0.3;8.2;0.047;42.0;207.0;9.5;6;83
6.5;0.27;0.19;4.2;0.046;6.0;114.0;8.6;4;1702
6.9;0.36;0.28;13.55;0.048;51.0;189.0;9.5;7;3343
7.4;0.32;0.27;1.4;0.049;38.0;173.0;9.3;5;794
6.4;0.105;0.29;1.1;0.035;44.0;140.0;10.7;7;4796
5.9;0.28;0.14;8.6;0.032;30.0;142.0;9.5;6;2537
7.3;0.13;0.27;4.6;0.08;34.0;172.0;11.1;7;1937
6.8;0.25;0.37;3.1;0.026;29.0;93.0;12.2;6;3012
8.3;0.42;0.62;19.25;0.04;41.0;172.0;9.7;5;14
6.5;0.17;0.31;1.5;0.041;34.0;121.0;10.5;6;2736
5.4;0.29;0.38;1.2;0.029;31.0;132.0;12.4;6;4586
7.3;0.23;0.41;14.6;0.048;73.0;223.0;9.4;6;3987
5.9;0.415;0.13;1.4;0.04;11.0;64.0;10.5;5;1116
6.6;0.42;0.33;2.8;0.034;15.0;85.0;13.4;6;1392
6.9;0.32;0.17;7.6;0.042;69.0;219.0;8.9;5;1150
6.7;0.23;0.31;2.1;0.046;30.0;96.0;10.7;8;74
7.4;0.17;0.29;1.4;0.047;23.0;107.0;10.4;6;2213
6.8;0.21;0.36;18.1;0.046;32.0;133.0;8.8;5;2500
6.9;0.46;0.2;0.9;0.054;5.0;126.0;10.4;6;1379
6.9;0.31;0.32;1.6;0.036;34.0;114.0;11.4;7;2798
6.9;0.22;0.37;15.0;0.053;59.0;178.0;9.5;7;778
6.0;0.34;0.32;3.8;0.044;13.0;116.0;11.8;7;3963
5.8;0.23;0.31;3.5;0.044;35.0;158.0;12.1;7;4166
7.2;0.23;0.39;14.2;0.058;49.0;192.0;9.0;7;288
7.3;0.22;0.31;2.3;0.018;45.0;80.0;12.9;7;2652
6.4;0.23;0.26;8.1;0.054;47.0;181.0;9.4;5;4329
7.9;0.345;0.51;15.3;0.047;54.0;171.0;9.1;5;536
7.4;0.3;0.22;1.4;0.046;16.0;135.0;10.4;7;563
6.8;0.29;0.32;1.8;0.032;18.0;130.0;11.2;6;4130
6.5;0.24;0.36;2.2;0.027;36.0;134.0;12.5;7;2219
7.0;0.13;0.37;12.85;0.042;36.0;105.0;10.7;6;3024
5.9;0.26;0.3;1.0;0.036;38.0;114.0;9.4;5;892
6.9;0.23;0.34;4.0;0.047;24.0;128.0;9.7;6;1131
7.1;0.32;0.24;13.1;0.05;52.0;204.0;8.8;5;198
7.6;0.33;0.36;2.1;0.034;26.0;172.0;10.5;4;1155
7.6;0.23;0.34;1.6;0.043;24.0;129.0;10.4;5;3112
6.2;0.44;0.18;7.7;0.096;28.0;210.0;9.2;5;2422
7.0;0.39;0.24;1.0;0.048;8.0;119.0;10.1;4;1430
6.8;0.31;0.32;7.6;0.052;35.0;143.0;9.0;5;1939
6.0;0.29;0.41;10.8;0.048;55.0;149.0;10.9666666666667;7;4655
6.8;0.18;0.24;9.8;0.058;64.0;188.0;10.6;6;3345
6.8;0.19;0.4;9.85;0.055;41.0;103.0;10.5;6;3460
9.2;0.32;0.42;1.3;0.046;14.0;186.0;9.6;5;1313
7.4;0.18;0.31;1.4;0.058;38.0;167.0;10.0;7;45
6.9;0.31;0.32;1.2;0.024;20.0;166.0;9.8;6;2692
7.1;0.21;0.32;2.2;0.037;28.0;141.0;10.0;7;875
8.0;0.18;0.49;1.8;0.061;10.0;145.0;10.0;5;1510
4.2;0.215;0.23;5.1;0.041;64.0;157.0;8.0;3;3265
8.0;0.22;0.31;5.6;0.049;24.0;97.0;10.9;5;2844
6.2;0.16;0.32;1.1;0.036;74.0;184.0;11.0;6;3006
6.1;0.3;0.56;2.8;0.044;47.0;179.0;10.9;7;128
6.8;0.28;0.29;11.9;0.052;51.0;149.0;10.4;6;4141
7.2;0.2;0.61;16.2;0.043;14.0;103.0;9.2;6;1885
7.7;0.31;0.36;4.3;0.026;15.0;87.0;12.0;5;3957
6.9;0.23;0.33;12.8;0.056;44.0;169.0;9.8;6;2223
6.4;0.26;0.24;6.4;0.04;27.0;124.0;12.6;7;66
6.8;0.23;0.42;7.4;0.044;56.0;189.0;9.3;6;2713
6.2;0.47;0.19;8.3;0.029;24.0;142.0;12.3;6;3548
6.7;0.21;0.34;1.5;0.035;45.0;123.0;12.6;7;4169
6.1;0.31;0.26;2.2;0.051;28.0;167.0;10.4;6;515
6.3;0.41;0.18;3.5;0.027;23.0;109.0;12.8;8;2298
6.9;0.21;0.28;2.4;0.056;49.0;159.0;8.8;8;904
7.1;0.27;0.24;12.6;0.044;48.0;118.0;10.0;7;3621
5.9;0.34;0.31;2.0;0.03;38.0;142.0;12.9;7;2670
6.5;0.46;0.31;5.0;0.027;15.0;72.0;11.5;7;2700
6.6;0.26;0.28;9.4;0.028;13.0;121.0;12.1;6;3725
5.7;0.22;0.2;16.0;0.044;41.0;113.0;8.9;6;4272
7.0;0.22;0.3;1.4;0.04;14.0;63.0;12.0;6;4190
8.8;0.28;0.45;6.0;0.022;14.0;49.0;11.1;7;732
6.7;0.36;0.26;7.9;0.034;39.0;123.0;12.2;7;2979
7.2;0.24;0.4;17.85;0.049;50.0;185.0;9.6;5;1888
5.6;0.26;0.5;11.4;0.029;25.0;93.0;10.5;6;4747
6.8;0.3;0.33;12.8;0.041;60.0;168.0;9.8;5;4699
5.7;0.255;0.65;1.2;0.079;17.0;137.0;9.4;5;2563
7.4;0.18;0.27;1.3;0.048;26.0;105.0;10.6;6;2158
7.3;0.26;0.49;5.0;0.028;32.0;107.0;10.8;6;1539
7.3;0.15;0.4;2.0;0.05;24.0;92.0;10.5;5;1045
6.4;0.29;0.24;3.2;0.037;31.0;95.0;12.6;7;3647
6.8;0.29;0.56;11.9;0.043;66.0;230.0;9.3;5;185
6.5;0.36;0.16;1.3;0.054;11.0;107.0;8.5;5;4073
6.2;0.35;0.25;18.4;0.051;28.0;182.0;9.3;6;4749
6.6;0.38;0.15;4.6;0.044;25.0;78.0;10.2;6;63
8.3;0.27;0.39;2.4;0.058;16.0;107.0;10.3;5;1853
7.7;0.24;0.27;1.8;0.051;52.0;190.0;10.8;6;618
6.8;0.27;0.22;17.8;0.034;16.0;116.0;9.2;5;4032
5.7;0.21;0.24;2.3;0.047;60.0;189.0;10.1;6;1352
7.8;0.24;0.38;2.1;0.058;14.0;167.0;9.9;5;2203
6.5;0.24;0.38;1.0;0.027;31.0;90.0;12.3;6;3180
6.7;0.21;0.42;9.1;0.049;31.0;150.0;9.9;7;560
6.6;0.18;0.26;17.3;0.051;17.0;149.0;9.4;6;4460
8.3;0.2;0.74;4.45;0.044;33.0;130.0;12.2;6;1445
6.1;0.15;0.29;6.2;0.046;39.0;151.0;10.6;6;2247
6.3;0.4;0.24;5.1;0.036;43.0;131.0;11.3;6;3817
6.9;0.27;0.41;1.7;0.047;6.0;134.0;11.4;6;1376
7.2;0.2;0.28;1.6;0.028;13.0;168.0;11.5;6;2441
5.0;0.55;0.14;8.3;0.032;35.0;164.0;12.5;8;311
5.9;0.21;0.24;12.1;0.044;53.0;165.0;9.5;5;558
6.8;0.22;0.35;17.5;0.039;38.0;153.0;9.0;6;972
7.0;0.23;0.33;1.0;0.043;46.0;110.0;10.8;6;2662
7.3;0.33;0.22;1.4;0.041;40.0;177.0;9.9;5;4036
6.2;0.38;0.18;7.4;0.095;28.0;195.0;9.2;4;2414
6.6;0.64;0.28;4.4;0.032;19.0;78.0;12.9;6;3560
6.8;0.27;0.3;13.0;0.047;69.0;160.0;9.6;6;4768
6.7;0.39;0.31;2.7;0.054;27.0;202.0;10.5;6;2921
6.6;0.16;0.25;9.8;0.049;59.5;137.0;10.0;6;4524
6.3;0.26;0.49;1.5;0.052;34.0;134.0;9.8;6;605
6.5;0.15;0.44;12.6;0.052;65.0;158.0;10.3;7;2658
7.5;0.33;0.38;8.7;0.126;49.0;199.0;9.4;5;3051
7.7;0.12;0.32;1.4;0.06;47.0;150.0;9.2;6;1694
6.5;0.43;0.28;11.25;0.032;31.0;87.0;12.4;6;3353
6.6;0.17;0.3;1.1;0.031;13.0;73.0;11.0;6;2832
7.4;0.24;0.31;8.4;0.045;52.0;183.0;8.8;5;1094
5.1;0.33;0.27;6.7;0.022;44.0;129.0;11.0;7;3098
7.2;0.2;0.61;16.2;0.043;14.0;103.0;9.2;6;1881
6.1;0.17;0.29;1.1;0.041;32.0;92.0;11.2;6;4113
6.7;0.33;0.42;6.4;0.058;27.0;151.0;9.6;5;1703
6.8;0.28;0.36;1.6;0.04;25.0;87.0;10.3;6;1934
6.6;0.34;0.24;3.3;0.034;29.0;99.0;12.3;7;3239
6.2;0.3;0.32;1.2;0.052;32.0;185.0;10.1;5;4083
6.2;0.21;0.24;1.2;0.051;31.0;95.0;11.3;6;4468
7.8;0.25;0.41;3.7;0.042;37.0;149.0;10.0;6;312
6.9;0.35;0.39;2.4;0.048;25.0;157.0;11.1;7;4175
6.8;0.3;0.27;11.6;0.028;22.0;97.0;11.7;6;4055
6.1;0.255;0.44;12.3;0.045;53.0;197.0;9.5;6;1752
6.3;0.27;0.37;7.9;0.047;58.0;215.0;9.5;6;2483
7.2;0.23;0.39;2.3;0.033;29.0;102.0;12.3;7;1224
5.3;0.76;0.03;2.7;0.043;27.0;93.0;9.2;5;2092
6.8;0.28;0.43;7.6;0.03;30.0;110.0;12.5;8;3070
7.8;0.32;0.33;10.4;0.031;47.0;194.0;9.6;6;2458
6.7;0.43;0.23;5.0;0.157;49.0;145.0;9.4;5;2287
5.8;0.34;0.21;6.6;0.04;50.0;167.0;10.0;5;314
5.9;0.48;0.3;1.5;0.037;19.0;78.0;11.9;7;4762
6.3;0.41;0.16;0.9;0.032;25.0;98.0;9.5;5;2418
6.8;0.27;0.35;7.8;0.048;76.0;197.0;9.5;6;1975
6.6;0.25;0.32;5.6;0.039;15.0;68.0;11.1;6;4181
7.6;0.2;0.3;14.2;0.056;53.0;212.5;8.9;8;1982
7.1;0.17;0.31;1.6;0.037;15.0;103.0;12.0;6;3323
7.9;0.51;0.36;6.2;0.051;30.0;173.0;9.7;5;2731
6.9;0.25;0.24;1.8;0.053;6.0;121.0;11.4;5;1630
8.8;0.23;0.74;3.2;0.042;15.0;126.0;11.2;6;1511
7.5;0.32;0.49;1.7;0.031;44.0;109.0;12.5;6;1606
6.2;0.21;0.52;6.5;0.047;28.0;123.0;9.9;6;4426
6.4;0.27;0.45;8.3;0.05;52.0;196.0;9.5;5;3790
6.5;0.29;0.32;3.0;0.036;38.0;93.0;12.0;6;4605
6.9;0.18;0.36;1.3;0.036;40.0;117.0;9.5;7;852
7.5;0.19;0.34;2.6;0.037;33.0;125.0;11.1;7;1067
6.1;0.22;0.4;1.85;0.031;25.0;111.0;11.8;7;4714
7.0;0.25;0.32;9.0;0.046;56.0;245.0;10.4;6;25
7.7;0.25;0.3;7.8;0.038;67.0;196.0;10.1;5;2937
6.5;0.18;0.41;14.2;0.039;47.0;129.0;10.3;7;2623
4.7;0.145;0.29;1.0;0.042;35.0;90.0;11.3;6;4470
6.8;0.22;0.31;6.9;0.037;33.0;121.0;11.9;8;3018
6.8;0.32;0.21;2.2;0.044;15.0;68.0;9.4;6;467
6.8;0.21;0.27;2.1;0.03;26.0;139.0;12.6;7;246
6.7;0.25;0.31;1.35;0.061;30.5;218.0;9.5;5;3010
6.3;0.34;0.28;14.7;0.047;49.0;198.0;9.5;5;695
7.8;0.32;0.31;1.7;0.036;46.0;195.0;10.5;5;1235
6.7;0.2;0.3;1.4;0.025;17.0;76.0;11.0;6;2969
6.3;0.19;0.29;2.0;0.022;33.0;96.0;12.8;7;3305
6.9;0.38;0.25;9.8;0.04;28.0;191.0;9.2;5;734
7.4;0.28;0.4;11.9;0.032;13.0;92.0;10.8;4;2920
6.6;0.425;0.25;2.35;0.034;23.0;87.0;11.4;6;3334
8.5;0.21;0.41;4.3;0.036;24.0;99.0;9.7;6;143
6.4;0.28;0.23;6.0;0.051;50.0;162.0;10.2;5;4505
5.9;0.29;0.32;1.4;0.022;17.0;47.0;11.5;6;4547
7.4;0.33;0.26;15.6;0.049;67.0;210.0;9.5;5;2282
6.4;0.28;0.41;6.8;0.045;61.0;216.0;9.4;5;1001
7.1;0.34;0.32;2.0;0.051;29.0;130.0;10.4;6;2356
6.7;0.18;0.24;10.3;0.057;64.0;185.0;10.6;6;3346
6.9;0.19;0.35;13.5;0.038;49.0;118.0;10.7;6;4047
7.3;0.28;0.35;1.6;0.054;31.0;148.0;10.7;5;4360
5.5;0.24;0.45;1.7;0.046;22.0;113.0;10.0;5;3794
6.6;0.34;0.2;1.0;0.053;26.0;112.0;9.1;5;3674
7.3;0.26;0.31;1.6;0.04;39.0;173.0;11.4;6;886
6.6;0.17;0.26;7.4;0.052;45.0;128.0;10.0;6;4760
7.2;0.27;0.42;1.6;0.05;35.0;135.0;11.0;6;765
6.1;0.22;0.25;12.1;0.035;54.0;135.0;10.7;5;3980
6.9;0.32;0.26;8.3;0.053;32.0;180.0;9.2;6;266
7.4;0.33;0.26;2.6;0.04;29.0;115.0;11.8;7;1786
6.6;0.22;0.23;17.3;0.047;37.0;118.0;8.8;6;4419
7.2;0.21;0.35;14.5;0.048;35.0;178.0;8.9;6;1091
5.2;0.16;0.34;0.8;0.029;26.0;77.0;10.1;6;2468
6.0;0.26;0.26;2.2;0.035;10.0;72.0;12.15;6;4561
7.8;0.16;0.41;1.7;0.026;29.0;140.0;12.5;6;1280
6.4;0.26;0.21;7.1;0.04;35.0;162.0;9.9;6;1803
9.2;0.19;0.42;2.0;0.047;16.0;104.0;10.0;4;2400
5.1;0.3;0.3;2.3;0.048;40.0;150.0;12.2;6;4846
6.6;0.38;0.36;9.2;0.061;42.0;214.0;9.4;5;3269
7.1;0.22;0.74;2.7;0.044;42.0;144.0;12.2;6;1458
6.2;0.25;0.38;7.9;0.045;54.0;208.0;9.1;5;3077
6.2;0.76;0.01;3.2;0.041;18.0;120.0;13.7;7;4815
8.0;0.25;0.35;1.1;0.054;13.0;136.0;9.5;5;4096
6.2;0.17;0.28;4.7;0.037;39.0;133.0;10.8;7;636
6.3;0.26;0.29;2.2;0.043;35.0;175.0;11.6;6;1699
7.0;0.46;0.39;6.2;0.039;46.0;163.0;12.2;7;1346
6.4;0.34;0.1;1.1;0.048;19.0;84.0;9.8;5;431
6.6;0.56;0.15;10.0;0.037;38.0;157.0;9.4;5;2451
6.2;0.36;0.26;13.2;0.051;54.0;201.0;9.0;5;685
5.6;0.19;0.27;0.9;0.04;52.0;103.0;11.2;5;3136
8.7;0.24;0.35;0.6;0.042;11.0;71.0;10.6;5;2039
5.6;0.32;0.33;7.4;0.037;25.0;95.0;11.1;6;3399
6.6;0.18;0.28;3.3;0.044;18.0;91.0;10.8;6;1005
5.8;0.25;0.26;13.1;0.051;44.0;148.0;9.3;5;272
6.5;0.26;0.74;13.3;0.044;68.0;224.0;9.5;6;1488
6.6;0.39;0.38;9.7;0.053;49.0;226.0;9.4;6;3599
8.2;0.28;0.42;1.8;0.031;30.0;93.0;11.4;5;409
6.7;0.45;0.3;5.3;0.036;27.0;165.0;12.2;6;4592
5.1;0.33;0.22;1.6;0.027;18.0;89.0;12.5;7;375
7.5;0.26;0.38;5.7;0.021;23.0;125.0;11.1;6;4033
6.5;0.18;0.33;1.4;0.029;35.0;138.0;11.5;7;2526
6.7;0.26;0.39;6.4;0.171;64.0;200.0;9.4;6;2705
6.8;0.32;0.33;0.7;0.027;15.0;66.0;11.8;6;4682
7.5;0.33;0.36;2.6;0.051;26.0;126.0;12.7;6;3268
6.3;0.27;0.25;5.8;0.038;52.0;155.0;9.4;6;1100
7.3;0.28;0.35;1.6;0.054;31.0;148.0;10.7;5;4352
7.1;0.18;0.49;1.3;0.033;12.0;72.0;11.3;7;3360
7.0;0.2;0.34;2.1;0.049;12.0;136.0;11.6;7;2018
6.6;0.27;0.33;1.4;0.042;24.0;183.0;10.7;5;3758
6.8;0.23;0.33;1.9;0.047;20.0;101.0;11.1;6;4550
8.6;0.31;0.3;0.9;0.045;16.0;109.0;10.1;5;3923
7.4;0.4;0.41;14.1;0.053;37.0;194.0;9.4;6;2505
7.3;0.22;0.37;14.3;0.063;48.0;191.0;9.0;6;363
7.6;0.3;0.4;2.2;0.054;29.0;175.0;9.8;5;2329
7.0;0.29;0.37;4.9;0.034;26.0;127.0;10.8;6;597
8.3;0.21;0.58;17.1;0.049;62.0;213.0;9.3;6;1090
5.8;0.28;0.34;4.0;0.031;40.0;99.0;12.8;7;406
7.5;0.18;0.45;4.6;0.041;67.0;158.0;10.6;6;3213
6.2;0.21;0.18;11.6;0.044;61.0;155.0;9.4;6;3670
6.7;0.27;0.25;8.0;0.053;54.0;202.0;9.3;5;1756
8.0;0.45;0.28;10.8;0.051;25.0;157.0;11.4;7;2224
7.5;0.26;0.52;13.2;0.047;64.0;179.0;9.0;5;2142
6.0;0.27;0.19;1.7;0.02;24.0;110.0;12.6;7;971
6.6;0.33;0.31;1.3;0.02;29.0;89.0;12.4;8;723
7.0;0.29;0.35;1.4;0.036;42.0;109.0;11.6;6;3242
7.9;0.18;0.37;1.2;0.04;16.0;75.0;10.8;5;12
6.9;0.18;0.38;8.1;0.049;44.0;176.0;9.8;6;748
7.5;0.17;0.32;1.7;0.04;51.0;148.0;11.5;7;94
7.2;0.25;0.19;8.0;0.044;51.0;172.0;9.2;5;2090
6.8;0.2;0.36;1.6;0.028;7.0;46.0;10.9;6;767
6.5;0.19;0.27;4.9;0.037;13.0;101.0;11.8;6;2397
7.3;0.18;0.29;1.2;0.044;12.0;143.0;11.3;7;1396
6.9;0.2;0.41;1.1;0.06;36.0;104.0;9.2;5;3991
7.0;0.3;0.38;14.9;0.032;60.0;181.0;9.3;7;389
6.0;0.41;0.21;1.9;0.05;29.0;122.0;10.5;6;985
5.9;0.37;0.1;1.6;0.057;39.0;128.0;10.1;5;561
7.2;0.21;0.36;15.7;0.045;68.0;183.0;9.4;5;4293
5.8;0.33;0.23;5.0;0.053;29.0;106.0;9.0;5;3210
6.8;0.19;0.4;9.85;0.055;41.0;103.0;10.5;6;3471
7.6;0.31;0.24;1.8;0.037;39.0;150.0;11.8;7;3490
6.9;0.25;0.33;1.2;0.035;35.0;158.0;11.3;6;2997
6.6;0.25;0.36;8.1;0.045;54.0;180.0;9.2;5;1910
7.8;0.28;0.22;1.4;0.056;24.0;130.0;9.5;5;665
7.1;0.4;0.52;1.3;0.148;45.0;149.0;8.7;5;2279
6.5;0.36;0.32;1.1;0.031;13.0;66.0;10.6;5;391
6.9;0.21;0.62;6.3;0.042;7.0;109.0;10.2;6;3808
8.2;0.18;0.49;1.1;0.033;28.0;81.0;10.4;7;1437
6.3;0.24;0.35;2.3;0.039;43.0;109.0;11.8;6;3298
7.0;0.29;0.49;3.8;0.047;37.0;136.0;9.4;6;1594
5.7;0.28;0.28;2.2;0.019;15.0;65.0;11.2;6;2918
6.2;0.21;0.27;1.7;0.038;41.0;150.0;10.5;7;718
